"(Intercept)","logAI_snv","logARVI_snv","logElev_snv","logEVI_snv","logHeight_snv","logLAI_snv","logMAP_snv","logMAT_snv","logNDVI_snv","logPRI_snv","logPropBare_snv","logPropShrub_snv","logSAVI_snv","df","logLik","AIC","delta","weight"
-3.4252634195104e-16,0.387429829075487,-0.16383731518376,NA,NA,0.238485575378413,-0.137124694586184,NA,NA,0.553068530031843,NA,0.0079261205838395,0.115380271370051,NA,9,-141.16927023553,300.338540471061,10.5532814401139,0.000102706078489969
7.04885555748082e-17,0.231937046077795,-0.155753685586764,0.187186567310777,-0.1634525901145,0.383430923152228,0.929478705055817,NA,NA,0.434497185723075,-0.0972368685313679,-0.00524041759594022,NA,-0.787052285821661,12,-138.170594278444,300.341188556888,10.5559295259412,0.000102570181221316
1.67779097791962e-16,0.497766614967636,NA,NA,NA,0.444590599790786,NA,-0.278547262814818,NA,NA,NA,NA,0.102958663802412,0.332447653427795,7,-143.173699346159,300.347398692318,10.5621396613712,0.000102252187814106
-3.26040457064019e-16,0.366031617580988,-0.168786061038253,NA,NA,0.341979899491578,NA,NA,NA,0.418347170703866,NA,0.080100214486379,NA,NA,7,-143.179198318954,300.358396637908,10.5731376069608,0.000101691448971932
2.23380397347943e-16,0.516827515305776,NA,-0.0417643620153976,NA,0.445895666117563,NA,-0.362996364353577,0.0255600124564379,0.395176399992484,NA,0.00736435658879761,NA,NA,9,-141.179211650661,300.358423301322,10.5731642703748,0.000101690093260366
2.70372005136298e-16,NA,NA,NA,NA,0.493565001582226,NA,NA,-0.32322369454704,0.433040141496943,NA,NA,NA,NA,5,-145.179853262641,300.359706525282,10.5744474943349,0.000101624868604975
-1.03093642472489e-16,0.260971017058813,-0.152920301501539,0.0104554122858597,NA,0.403896213687934,NA,NA,-0.201448101726385,NA,-0.0406171057901563,-0.0946481746490987,0.116721178571338,0.361584928263285,11,-139.181821996779,300.363643993559,10.5783849626121,0.000101424993072273
8.25503973694578e-17,0.561860131511529,NA,-0.0937192752756888,-0.0583412108844962,0.356555744750718,NA,-0.368712022632718,NA,0.441561275726516,NA,-0.0542695995913222,0.0985405083164667,NA,10,-140.182941530056,300.365883060112,10.5806240291648,0.000101311507954511
2.69497408475337e-16,0.762462687760266,NA,-0.0639239226173629,NA,0.358497813293787,-0.0838595032010683,-0.578681052182851,0.207046521216289,0.498803687641069,NA,NA,0.0885405578993979,NA,10,-140.184869405803,300.369738811607,10.5844797806599,0.000101116380106933
1.87828359561847e-16,NA,-0.13446782251976,0.356227083735365,0.377818427497806,0.386474113604638,0.827401511966746,0.194559753128002,NA,0.431682951685099,NA,NA,NA,-1.1702969844571,10,-140.185804908508,300.371609817017,10.5863507860701,0.000101021829692797
3.82015376885501e-16,0.743344775740514,NA,NA,NA,0.352589432928808,-0.070128232703188,-0.572463599784273,0.251846046947701,0.479668880247713,NA,-0.0534437641441852,0.0984951967449093,NA,10,-140.189343893664,300.378687787328,10.5934287563811,0.000100664946811222
-3.62835201770114e-16,0.389070767905909,-0.165112562901213,NA,NA,0.26138784365355,NA,NA,NA,0.385574235611932,-0.0433363542939177,0.0096695692110605,0.120881711742636,NA,9,-141.189504704099,300.379009408198,10.5937503772509,0.000100648760138871
6.05319655768901e-17,0.547306078015164,NA,-0.0858418635840124,NA,0.356880973637669,NA,-0.345978637299057,NA,0.510270692212044,0.0134672867411593,NA,0.0825432855570527,-0.10761412501778,10,-140.191644494071,300.383288988141,10.5980299571944,0.00010043362318729
-3.51818802762239e-16,0.262057046365031,-0.148109820356535,0.0110185816600454,NA,0.355563140676446,1.28019845771097,NA,-0.211717628187242,NA,-0.0379637792921099,-0.161221732500018,0.131561590875421,-0.914002267673013,12,-138.194952485234,300.389904970469,10.6046459395221,0.000100101938556612
3.57434317931544e-16,0.182791508936343,NA,0.190565855041196,-0.0297830400882363,0.440008634959012,NA,NA,NA,0.358272901239667,-0.0724066812699378,NA,NA,NA,8,-142.196339620136,300.392679240272,10.6074202093252,9.99631799246456e-05
3.56681926897642e-16,0.182440981902302,NA,0.190735150638459,NA,0.440157187851226,-0.0259864528945926,NA,NA,0.358314857369887,-0.0652354246775554,NA,NA,NA,8,-142.198449366413,300.396898732826,10.6116397018791,9.97525052911233e-05
-1.4537014209203e-16,NA,NA,NA,-0.0800970080873178,0.39057905162545,0.0638325755962699,0.22382575092309,-0.388134572622764,0.368362826999424,NA,NA,0.067978664550782,NA,9,-141.198526068067,300.397052136133,10.6117931051864,9.9744854402433e-05
4.0448594454715e-16,NA,-0.134355676092887,0.368273662398885,0.365404196952203,0.498524974029708,NA,0.192629368887235,NA,NA,-0.0690153051086043,NA,NA,NA,8,-142.198690240995,300.39738048199,10.6121214510427,9.97284803417432e-05
-2.0906128941073e-16,NA,NA,-0.0399652927293383,-0.0630708791866358,0.385475752277879,NA,0.226104137028163,-0.418436306487202,0.411050704713397,NA,NA,0.0658314050721356,NA,9,-141.199614356465,300.39922871293,10.6139696819826,9.96363622806824e-05
1.14654637171295e-17,0.245448282218758,NA,0.163099739041358,NA,0.315084364445087,0.976795058752588,NA,NA,0.514144445101892,NA,NA,0.0765297242021974,-1.10323408214819,9,-141.200607426016,300.401214852032,10.6159558210849,9.95374655569063e-05
-1.16884241943796e-16,NA,NA,NA,NA,0.513943101249856,0.284125650910595,0.196195770475399,-0.389698563222932,NA,-0.0415426257816229,NA,NA,NA,7,-143.201934810163,300.403869620326,10.618610589379,9.94054287542509e-05
8.21678805404951e-17,0.514543370413203,NA,-0.0607844778613618,0.0293477123546688,0.365061838014711,NA,-0.314707707257547,NA,0.472931070017216,NA,NA,0.0808055772705349,-0.11006182081276,10,-140.202358545759,300.404717091518,10.6194580605713,9.93633160585948e-05
1.09966705359118e-17,0.486493466214504,-0.146918784793599,NA,0.175247197519402,0.395292144612947,NA,-0.245710190116586,-0.0207582512414102,NA,NA,-0.119347130002489,0.128651894328566,0.217890479749957,11,-139.20364578673,300.407291573459,10.6220325425124,9.92354938138564e-05
2.82844145309073e-17,0.507173747169837,-0.146546445489266,0.00247297681898302,0.185193046654623,0.394988397224393,NA,-0.268157463750942,NA,NA,NA,-0.119790752305862,0.129145922258932,0.209483920744172,11,-139.204410181421,300.408820362842,10.6235613318947,9.9159667713441e-05
2.72304241915663e-16,0.476498957076364,NA,NA,-0.0332466922848288,0.43976552838038,NA,-0.32182206548972,0.0313085331691785,0.430726653645483,NA,0.00741295749014597,NA,NA,9,-141.206051641354,300.412103282708,10.626844251761,9.89970346062827e-05
-1.45583483019612e-16,NA,NA,NA,-0.0199847068794198,0.389303526263979,NA,0.223154290528191,-0.386544933652521,0.380265002925788,0.0149280254253734,NA,0.0674740735507532,NA,9,-141.207316134472,300.414632268945,10.6293732379979,9.8871932649231e-05
-1.34198851980665e-16,NA,NA,NA,-0.0377968596374144,0.385449085201729,NA,0.218026369371908,-0.379890009642622,0.384052532303566,NA,-0.0257452263381974,0.0711607294656305,NA,9,-141.208292208618,300.416584417236,10.6313253862889,9.87754733954053e-05
-4.34232007722583e-16,0.347679440380937,-0.155766602597068,NA,NA,0.284667931594703,0.662305898931942,NA,NA,0.657541394899688,NA,NA,NA,-0.906166115700853,8,-142.208518056403,300.417036112805,10.6317770818582,9.87531676925044e-05
-1.47488519855327e-16,NA,NA,NA,NA,0.390406474166113,-0.00959918913506536,0.223046738330846,-0.387047347026638,0.371686179962222,0.0187857620480782,NA,0.0679422372086687,NA,9,-141.210881163402,300.421762326804,10.6365032958569,9.85200789060597e-05
9.60559644311008e-17,0.538681580808108,NA,-0.0752312484428424,NA,0.363917743039663,-0.0279069791583587,-0.346188858682661,NA,0.409785316984603,NA,-0.0494621623743248,0.0967524969489652,NA,10,-140.212334311515,300.42466862303,10.6394095920828,9.83770186083854e-05
-1.41202185332528e-16,NA,NA,NA,NA,0.386666128471822,NA,0.217678957903261,-0.376498378643221,0.380668401644248,NA,-0.0228858878047775,0.0697686719901801,-0.0345273278346477,9,-141.212496924873,300.424993849747,10.6397348187996,9.83610224916253e-05
3.67926855787472e-16,NA,-0.147940998647082,0.381529976760426,NA,0.445778111165,0.342191980045278,0.22132532073533,NA,NA,-0.153352350781412,NA,0.0566963429752426,NA,9,-141.214456114042,300.428912228084,10.6436531971374,9.81685032940619e-05
-3.07548778903506e-16,0.353073460690826,-0.156005816830489,NA,NA,0.306701827117734,NA,NA,NA,0.675265213248865,NA,0.0818087667319031,NA,-0.248132865572435,8,-142.21607117326,300.43214234652,10.6468833155735,9.8010083311158e-05
8.60040566734342e-17,0.55544476760087,NA,-0.0846409880903641,NA,0.363313498319245,NA,-0.363668232511393,NA,0.385229877773269,0.00758888104617077,-0.0584993369800247,0.101746898186809,NA,10,-140.217697755982,300.435395511964,10.6501364810167,9.78507913889693e-05
-1.73480727316912e-16,NA,NA,-0.0187893655126045,NA,0.39072413288806,NA,0.219128542849984,-0.398214981665545,0.342394082183595,NA,-0.0264150507624985,0.0732878612602907,NA,9,-141.219502336971,300.439004673942,10.6537456429949,9.76743709414293e-05
9.78563670834825e-17,0.475941086235379,NA,NA,0.245949414409414,0.439929478248997,0.0960262834325847,-0.26364226090069,NA,NA,NA,NA,0.0978296707866207,NA,8,-142.219974106024,300.439948212049,10.6546891811017,9.76283020636982e-05
2.24673173922395e-16,0.444800113291604,-0.160165056713025,NA,-0.550346883697417,0.515583609315888,NA,-0.235677890855629,-0.0312326013848421,NA,-0.205218649118636,NA,NA,0.852170810963552,10,-140.220705789083,300.441411578166,10.6561525472195,9.75568952157836e-05
1.44334167572236e-16,0.443454646848373,NA,NA,0.0778302317893539,0.366310119591536,NA,-0.25105670439409,NA,0.437806419633089,NA,-0.03607356672752,0.0852393765107954,-0.132020362172743,10,-140.221303109759,300.442606219518,10.6573471885715,9.74986398654788e-05
-1.42648805350615e-16,NA,NA,NA,NA,0.39296851644428,0.0228652520177157,0.217298048499791,-0.383072911982812,0.320589219939598,NA,-0.029700919792673,0.074862879448642,NA,9,-141.221493995257,300.442987990514,10.6577289595676,9.74800305652303e-05
2.51498117402221e-16,0.480202198725871,-0.160067904087243,NA,-0.559220218368225,0.516211672208288,NA,-0.273324211458577,NA,NA,-0.210934441469523,0.00213749509143037,NA,0.860898661848478,10,-140.222296634623,300.444593269246,10.6593342382986,9.74018206467239e-05
1.63060604631175e-16,0.222818735926797,-0.160818709932549,0.069334090028505,-0.458038373234303,0.510420002616056,NA,NA,-0.152814123818152,NA,-0.182992952033186,NA,NA,0.761610169649059,10,-140.223325010563,300.446650021126,10.6613909901793,9.73017064441702e-05
-1.74275364299344e-16,NA,NA,-0.0153962457036161,NA,0.389805949225032,NA,0.22262165002523,-0.391476255285169,0.386985389873946,NA,NA,0.0650210918253094,-0.037965966023498,9,-141.22456550897,300.44913101794,10.6638719869933,9.71810786670752e-05
-4.04003708872701e-16,NA,NA,NA,NA,0.340614355214607,1.30167660231336,0.222973650422505,-0.391933786300247,0.34767029603987,NA,-0.0936836951136682,0.0877460590836279,-1.30270596766408,10,-140.226377708821,300.452755417642,10.6674963866956,9.70051266090833e-05
-1.42765807229269e-16,NA,NA,NA,-0.0219979563133819,0.388501611285737,NA,0.221587095769173,-0.377980213881753,0.398766179673531,NA,NA,0.0645148121713447,-0.0254373905048249,9,-141.226685892163,300.453371784325,10.6681127533782,9.6975235851192e-05
2.5054675308836e-16,0.373489325108615,NA,0.0633182814510893,0.335026229891936,0.52086932248538,NA,-0.210749038767971,NA,NA,NA,NA,NA,NA,7,-143.230961937572,300.461923875144,10.6766648441969,9.6561450651752e-05
2.19399128659946e-18,0.184833857139492,NA,NA,0.177071713211084,0.516710374881286,0.13960146153257,NA,-0.234217806834358,NA,NA,NA,NA,NA,7,-143.233693966831,300.467387933662,10.6821289027153,9.62980019818632e-05
-1.47786915081343e-16,NA,-0.135030320302709,0.110417832121413,0.360105568949889,0.42106220817233,NA,0.256727011745031,-0.300242293593406,NA,NA,-0.0739006257162319,0.092621108063226,NA,10,-140.236919320627,300.473838641254,10.6885796103071,9.59879072071369e-05
-4.11723390170849e-16,NA,-0.142712164702916,0.0457441303445853,NA,0.407870587954576,0.938393821714967,0.287363906383188,-0.39360265879504,NA,-0.0482505538111655,NA,0.0839844950854533,-0.573946519807098,11,-139.237927716572,300.475855433144,10.6905964021974,9.58911621775716e-05
-7.81959202003708e-17,0.188710347886031,NA,-0.0648446618293311,NA,0.418372973198986,NA,NA,-0.272387538713588,0.510934152303252,0.0322472850802162,NA,NA,-0.128522766715499,9,-141.240490457833,300.480980915665,10.6957218847185,9.56457325603638e-05
-1.83280441601065e-16,NA,NA,-0.0196377896221266,NA,0.396741346690429,0.0144618972472948,0.22355071188987,-0.401645693385029,0.33277835200614,NA,NA,0.0684415598787541,NA,9,-141.241160411837,300.482320823673,10.6970617927262,9.5581675778828e-05
1.7080982522432e-17,0.273450933871355,-0.163267309997642,0.0267157549927203,-0.486594926381933,0.433171084260568,NA,NA,-0.173635781136544,NA,-0.173697730115752,NA,0.0939313563505782,0.798952856043889,11,-139.243669807982,300.487339615964,10.7020805850167,9.53421241807086e-05
2.28144816922906e-16,0.718358737787143,NA,NA,0.171882065619534,0.396969870732018,0.798709083613579,-0.573167375756322,0.25500133485998,0.534558362550862,NA,NA,NA,-1.07826501613981,10,-140.245524823746,300.491049647492,10.7057906165455,9.51654269760621e-05
-3.88674175526867e-16,NA,NA,NA,NA,0.422702199858516,1.04823389946576,0.25640483384761,-0.430609640317354,NA,NA,NA,0.0870056177164498,-0.736885887667356,8,-142.246382337594,300.492764675188,10.7075056442409,9.50838562836022e-05
-1.49358202926237e-16,NA,-0.147674559092271,0.0639647155458691,NA,0.491114239402787,0.354703381421159,0.228191514840264,-0.352544971768299,NA,-0.0522620145242936,-0.0293162368505828,NA,NA,10,-140.246418947784,300.492837895567,10.7075788646202,9.50803753093107e-05
3.34043626036731e-16,0.6899202928689,NA,NA,0.00673027002639196,0.361971558391369,NA,-0.516073901954643,0.198524423995343,0.394839957567601,NA,-0.0613445358501888,0.103141955762179,NA,10,-140.248131593362,300.496263186724,10.7110041557771,9.49176756881031e-05
5.00765673082916e-16,0.591314268408151,-0.145505158339013,0.151479841621202,NA,0.510205684782206,NA,-0.411126963706169,0.259704689417416,NA,-0.134239197122433,NA,NA,0.360141299375516,10,-140.249902309472,300.499804618944,10.7145455879967,9.4749752146993e-05
1.76475811030559e-16,0.68207206225118,NA,-0.0802402920158813,-0.0448422871825086,0.363789658263418,NA,-0.490075940583212,0.114269886637715,0.451072173953879,NA,NA,0.0900413371162895,NA,10,-140.249970367606,300.499940735211,10.7146817042641,9.47433038751239e-05
-3.01129744830785e-16,0.355624211251137,-0.17351790613783,NA,-0.118827882187028,0.318207765026558,NA,NA,NA,0.525658667596681,NA,NA,NA,NA,7,-143.252761681212,300.505523362425,10.7202643314779,9.44792143516664e-05
2.81743393940077e-16,NA,-0.141188550598104,0.378811191681608,NA,0.474986197277244,1.04129373244865,0.201490299544175,NA,NA,-0.161198334179679,NA,NA,-0.704544710357475,9,-141.258419790631,300.516839581261,10.7315805503146,9.39461501091468e-05
-2.91112837694218e-16,0.213195002357284,-0.141715958115232,-0.036789932047263,NA,0.476067419060773,1.03264909667423,NA,-0.291165974160654,NA,NA,-0.0942462474870136,NA,-0.655718974552231,10,-140.260507835467,300.521015670934,10.7357566399875,9.37501909924122e-05
-1.25906102837465e-16,0.193760294075996,NA,NA,NA,0.501493863006366,0.959337501846706,NA,-0.252075344437469,NA,NA,NA,NA,-0.638214899774049,7,-143.266259385649,300.532518771297,10.7472597403502,9.32125297394141e-05
1.70237422372026e-16,0.467142948045123,NA,NA,NA,0.449899919039961,NA,-0.257254692652881,NA,NA,-0.0748419795631465,NA,0.0950428906719667,0.297323921755971,8,-142.267645239595,300.535290479189,10.7500314482421,9.30834402575076e-05
1.3205376471741e-16,0.49744474662305,NA,NA,NA,0.408278602822447,0.32301167366949,-0.298157521989426,NA,NA,NA,-0.126474589717722,0.130567411282044,NA,8,-142.268232057946,300.536464115892,10.7512050849452,9.30288332103161e-05
2.60071319887276e-16,0.442642943367209,NA,NA,NA,0.52768689942373,NA,-0.280230913540459,NA,NA,-0.0817299106015462,NA,NA,0.287788769069354,7,-143.268248430921,300.536496861843,10.751237830896,9.30273100639869e-05
1.61377706811334e-16,0.447339747144557,NA,NA,NA,0.362248935154272,NA,-0.254936280516967,NA,0.461596452155054,-0.00235012258346533,-0.0394733005375671,0.0861861633569224,-0.0778479638191179,10,-140.269865946443,300.539731892886,10.7544728619396,9.28769585767216e-05
-4.8073688746975e-16,NA,-0.161653106503696,NA,-0.485444663888023,0.367519012547378,1.40915292322904,0.280698502213089,-0.45317327990095,NA,-0.127538725238691,-0.145739929644515,0.119463734334082,-0.614663652549907,12,-138.270684440454,300.541368880908,10.7561098499609,9.28009704445548e-05
2.26418729468597e-17,0.190265129265481,NA,NA,0.0369611901826013,0.427515038963659,NA,NA,-0.200419252872246,0.464001619599,NA,0.0266360459301886,NA,-0.129757288449812,9,-141.271430929464,300.542861858927,10.7576028279803,9.27317213900746e-05
